"","src","lambda","dr","ol"
"1762",2,1310,0.962527066615718,74.5590209960938
"1763",3,1310,0.712309715268295,74.5590209960938
"1764",4,1310,0.490180575392777,74.5590209960938
"1765",5,1310,0.69844113958072,74.5590209960938
"1766",6,1310,0.933324801638086,74.5590209960938
"1767",7,1310,0.296350104501198,74.5590209960938
"1768",8,1310,0.6969420818145,74.5590209960938
"1769",9,1310,0.511674738720367,74.5590209960938
"1770",10,1310,0.699842102582387,74.5590209960938
"1771",1,1310,0.699358761464374,74.5590209960938
"1772",2,1310,0.958757909181003,74.5590209960938
"1773",3,1310,0.712581070125659,74.5590209960938
"1774",4,1310,0.493846583267781,74.5590209960938
"1775",5,1310,0.69973508262899,74.5590209960938
"1776",6,1310,0.93208979945468,74.5590209960938
"1777",7,1310,0.293739224415223,74.5590209960938
"1778",8,1310,0.69866259075277,74.5590209960938
"1779",9,1310,0.509790370882285,74.5590209960938
"1780",10,1310,0.705699824503396,74.5590209960938
"1781",1,1310,0.697554271753238,74.5590209960938
"1782",2,1310,0.964017010140661,74.5590209960938
"1783",3,1310,0.711950710321299,74.5590209960938
"1784",4,1310,0.497083701552834,74.5590209960938
"1785",5,1310,0.701583280557315,74.5590209960938
"1786",6,1310,0.933532449124228,74.5590209960938
"1787",7,1310,0.298647347889964,74.5590209960938
"1788",8,1310,0.697683309121492,74.5590209960938
"1789",9,1310,0.506386233269598,74.5590209960938
"1790",10,1310,0.70441448988399,74.5590209960938
"1791",1,1310,0.696517666225435,74.5590209960938
"1792",2,1310,0.960737159203099,74.5590209960938
"1793",3,1310,0.714201532115498,74.5590209960938
"1794",4,1310,0.488908697313129,74.5590209960938
"1795",5,1310,0.700508388408744,74.5590209960938
"1796",6,1310,0.93435708332281,74.5590209960938
"1797",7,1310,0.292847503373819,74.5590209960938
"1798",8,1310,0.695437011470917,74.5590209960938
"1799",9,1310,0.512240717029449,74.5590209960938
"1800",10,1310,0.70014303228443,74.5590209960938
"1801",1,1310,0.699951907256942,74.5590209960938
"1802",2,1310,0.961908865122409,74.5590209960938
"1803",3,1310,0.712680536671712,74.5590209960938
"1804",4,1310,0.492331093928255,74.5590209960938
"1805",5,1310,0.701858472148272,74.5590209960938
"1806",6,1310,0.935263225310619,74.5590209960938
"1807",7,1310,0.293825897993097,74.5590209960938
"1808",8,1310,0.693205998581417,74.5590209960938
"1809",9,1310,0.516735128556215,74.5590209960938
"1810",10,1310,0.701646142564543,74.5590209960938
"1811",1,1310,0.694744660144445,74.5590209960938
"1812",2,1310,0.962403140293638,74.5590209960938
"1813",3,1310,0.710931917934061,74.5590209960938
"1814",4,1310,0.487953973390867,74.5590209960938
"1815",5,1310,0.698517339799449,74.5590209960938
"1816",6,1310,0.932357484741814,74.5590209960938
"1817",7,1310,0.300469365095387,74.5590209960938
"1818",8,1310,0.697540754304316,74.5590209960938
"1819",9,1310,0.517505885926939,74.5590209960938
"1820",10,1310,0.704305155056407,74.5590209960938
"1821",1,1310,0.707313994294226,74.5590209960938
"1822",2,1310,0.96105389588817,74.5590209960938
"1823",3,1310,0.708979675421082,74.5590209960938
"1824",4,1310,0.496304331374082,74.5590209960938
"1825",5,1310,0.695773772529521,74.5590209960938
"1826",6,1310,0.933731542247744,74.5590209960938
"1827",7,1310,0.290635838150289,74.5590209960938
"1828",8,1310,0.693082244427364,74.5590209960938
"1829",9,1310,0.511591135140649,74.5590209960938
"1830",10,1310,0.699392712550607,74.5590209960938
"1831",1,1310,0.701591106124739,74.5590209960938
"1832",2,1310,0.959610530111792,74.5590209960938
"1833",3,1310,0.714746111097013,74.5590209960938
"1834",4,1310,0.492994278448824,74.5590209960938
"1835",5,1310,0.6977294959584,74.5590209960938
"1836",6,1310,0.933169818954182,74.5590209960938
"1837",7,1310,0.29614181438999,74.5590209960938
"1838",8,1310,0.694087403598972,74.5590209960938
"1839",9,1310,0.511990407673861,74.5590209960938
"1840",10,1310,0.703597451065018,74.5590209960938
"1841",1,1310,0.703231423157679,74.5590209960938
"1842",2,1310,0.960772388627034,74.5590209960938
"1843",3,1310,0.711433246407936,74.5590209960938
"1844",4,1310,0.490595009596929,74.5590209960938
"1845",5,1310,0.700361194485425,74.5590209960938
"1846",6,1310,0.932724210096473,74.5590209960938
"1847",7,1310,0.291890789507227,74.5590209960938
"1848",8,1310,0.698928825261448,74.5590209960938
"1849",9,1310,0.515191378481621,74.5590209960938
"1850",10,1310,0.702589702006892,74.5590209960938
"1851",1,1310,0.698560692905362,74.5590209960938
"1852",2,1310,0.961931599846292,74.5590209960938
"1853",3,1310,0.710792644261256,74.5590209960938
"1854",4,1310,0.498083513136185,74.5590209960938
"1855",5,1310,0.703641428463874,74.5590209960938
"1856",6,1310,0.932827624958496,74.5590209960938
"1857",7,1310,0.298031555983968,74.5590209960938
"1858",8,1310,0.694555552724771,74.5590209960938
"1859",9,1310,0.51090526531869,74.5590209960938
"1860",10,1310,0.700043390591899,74.5590209960938
"1861",1,1310,0.699710747995534,74.5590209960938
"1862",2,1310,0.961187446128885,74.5590209960938
"1863",3,1310,0.712701740206602,74.5590209960938
"1864",4,1310,0.499087452471483,74.5590209960938
"1865",5,1310,0.699754964520905,74.5590209960938
"1866",6,1310,0.933928889567585,74.5590209960938
"1867",7,1310,0.300309048535819,74.5590209960938
"1868",8,1310,0.701403464407637,74.5590209960938
"1869",9,1310,0.511175106399246,74.5590209960938
"1870",10,1310,0.698961405308373,74.5590209960938
"1871",1,1310,0.702817542617229,74.5590209960938
"1872",2,1310,0.96171871020325,74.5590209960938
"1873",3,1310,0.713166898998859,74.5590209960938
"1874",4,1310,0.494434561626429,74.5590209960938
"1875",5,1310,0.697319860520756,74.5590209960938
"1876",6,1310,0.932784354091611,74.5590209960938
"1877",7,1310,0.295417639297676,74.5590209960938
"1878",8,1310,0.696197359348265,74.5590209960938
"1879",9,1310,0.507325584378929,74.5590209960938
"1880",10,1310,0.702910460970491,74.5590209960938
"1881",1,1310,0.69929532351057,74.5590209960938
"1882",2,1310,0.962123524623525,74.5590209960938
"1883",3,1310,0.712093747606526,74.5590209960938
"1884",4,1310,0.489669053017757,74.5590209960938
"1885",5,1310,0.697750102501025,74.5590209960938
"1886",6,1310,0.933927283963333,74.5590209960938
"1887",7,1310,0.295611125287063,74.5590209960938
"1888",8,1310,0.697021298225995,74.5590209960938
"1889",9,1310,0.51435146549326,74.5590209960938
"1890",10,1310,0.700812925773039,74.5590209960938
"1891",1,1360,0.713023369036027,77.40478515625
"1892",2,1360,0.964776863137839,77.40478515625
"1893",3,1360,0.721727548528723,77.40478515625
"1894",4,1360,0.505404077622206,77.40478515625
"1895",5,1360,0.706333547082326,77.40478515625
"1896",6,1360,0.939453839959001,77.40478515625
"1897",7,1360,0.312920345325149,77.40478515625
"1898",8,1360,0.705098962548745,77.40478515625
"1899",9,1360,0.531250757924862,77.40478515625
"1900",10,1360,0.7102658788774,77.40478515625
"1901",1,1360,0.713455291502821,77.40478515625
"1902",2,1360,0.965097143418564,77.40478515625
"1903",3,1360,0.723182797805643,77.40478515625
"1904",4,1360,0.510719472272134,77.40478515625
"1905",5,1360,0.709908908594486,77.40478515625
"1906",6,1360,0.936547662863452,77.40478515625
"1907",7,1360,0.312700944901215,77.40478515625
"1908",8,1360,0.707882344239256,77.40478515625
"1909",9,1360,0.524080086580087,77.40478515625
"1910",10,1360,0.710154509170156,77.40478515625
"1911",1,1360,0.707245021048226,77.40478515625
"1912",2,1360,0.965012785208497,77.40478515625
"1913",3,1360,0.721185402890032,77.40478515625
"1914",4,1360,0.511436592212865,77.40478515625
"1915",5,1360,0.71121141881176,77.40478515625
"1916",6,1360,0.937254616838738,77.40478515625
"1917",7,1360,0.311869552443443,77.40478515625
"1918",8,1360,0.709116900401745,77.40478515625
"1919",9,1360,0.517442727227551,77.40478515625
"1920",10,1360,0.71274720971216,77.40478515625
"1921",1,1360,0.711923369019329,77.40478515625
"1922",2,1360,0.963576565299561,77.40478515625
"1923",3,1360,0.725937245815977,77.40478515625
"1924",4,1360,0.503637257311379,77.40478515625
"1925",5,1360,0.708516632890119,77.40478515625
"1926",6,1360,0.936717833398514,77.40478515625
"1927",7,1360,0.316377687021594,77.40478515625
"1928",8,1360,0.703700061462815,77.40478515625
"1929",9,1360,0.534648665680975,77.40478515625
"1930",10,1360,0.70987941198053,77.40478515625
"1931",1,1360,0.709857149869913,77.40478515625
"1932",2,1360,0.965281029002292,77.40478515625
"1933",3,1360,0.722167657024996,77.40478515625
"1934",4,1360,0.51112579863406,77.40478515625
"1935",5,1360,0.715146911069179,77.40478515625
"1936",6,1360,0.937008837858349,77.40478515625
"1937",7,1360,0.315347838813543,77.40478515625
"1938",8,1360,0.711534209556566,77.40478515625
"1939",9,1360,0.523892502147503,77.40478515625
"1940",10,1360,0.706568521960286,77.40478515625
"1941",1,1360,0.710780468673399,77.40478515625
"1942",2,1360,0.964060390327728,77.40478515625
"1943",3,1360,0.7262182100563,77.40478515625
"1944",4,1360,0.506289617217827,77.40478515625
"1945",5,1360,0.706606915466745,77.40478515625
"1946",6,1360,0.937506150969393,77.40478515625
"1947",7,1360,0.316628479500804,77.40478515625
"1948",8,1360,0.706057863973196,77.40478515625
"1949",9,1360,0.528445561711371,77.40478515625
"1950",10,1360,0.709589578784682,77.40478515625
"1951",1,1360,0.70739684257119,77.40478515625
"1952",2,1360,0.966811991770354,77.40478515625
"1953",3,1360,0.725557629949887,77.40478515625
"1954",4,1360,0.506172537108705,77.40478515625
"1955",5,1360,0.712373928545264,77.40478515625
"1956",6,1360,0.937094826098745,77.40478515625
"1957",7,1360,0.312242293343805,77.40478515625
"1958",8,1360,0.707687063235043,77.40478515625
"1959",9,1360,0.533364001743257,77.40478515625
"1960",10,1360,0.710607319099038,77.40478515625
"1961",1,1360,0.712380014767413,77.40478515625
"1962",2,1360,0.962025624194686,77.40478515625
"1963",3,1360,0.715982346523852,77.40478515625
"1964",4,1360,0.50893762207333,77.40478515625
"1965",5,1360,0.712642550582465,77.40478515625
"1966",6,1360,0.935435032111548,77.40478515625
"1967",7,1360,0.317042301513898,77.40478515625
"1968",8,1360,0.71012183462849,77.40478515625
"1969",9,1360,0.52269635126778,77.40478515625
"1970",10,1360,0.707333251443312,77.40478515625
"1971",1,1360,0.708608947033172,77.40478515625
"1972",2,1360,0.965055798393202,77.40478515625
"1973",3,1360,0.723776912844263,77.40478515625
"1974",4,1360,0.512718446601942,77.40478515625
"1975",5,1360,0.713853941419304,77.40478515625
"1976",6,1360,0.936384147537767,77.40478515625
"1977",7,1360,0.31294796839453,77.40478515625
"1978",8,1360,0.706372007366483,77.40478515625
"1979",9,1360,0.525519477329665,77.40478515625
"1980",10,1360,0.704882387823681,77.40478515625
"1981",1,1360,0.710502237938624,77.40478515625
"1982",2,1360,0.961684220887883,77.40478515625
"1983",3,1360,0.723773566402707,77.40478515625
"1984",4,1360,0.509071295479062,77.40478515625
"1985",5,1360,0.710206977540735,77.40478515625
"1986",6,1360,0.935070061180186,77.40478515625
"1987",7,1360,0.307738139569524,77.40478515625
"1988",8,1360,0.70915693777572,77.40478515625
"1989",9,1360,0.530563783691155,77.40478515625
"1990",10,1360,0.713615138253918,77.40478515625
"1991",1,1360,0.711756408385622,77.40478515625
"1992",2,1360,0.966475142425866,77.40478515625
"1993",3,1360,0.719614775082287,77.40478515625
"1994",4,1360,0.514043012864578,77.40478515625
"1995",5,1360,0.706480179580157,77.40478515625
"1996",6,1360,0.937030350346443,77.40478515625
"1997",7,1360,0.314701657862064,77.40478515625
"1998",8,1360,0.71783175211705,77.40478515625
"1999",9,1360,0.521336259448915,77.40478515625
"2000",10,1360,0.710922075706242,77.40478515625
"2001",1,1360,0.710608405177707,77.40478515625
"2002",2,1360,0.963338476232459,77.40478515625
"2003",3,1360,0.72329427980703,77.40478515625
"2004",4,1360,0.506331937250626,77.40478515625
"2005",5,1360,0.712218844984802,77.40478515625
"2006",6,1360,0.938502673796791,77.40478515625
"2007",7,1360,0.313173564293096,77.40478515625
"2008",8,1360,0.703719170678982,77.40478515625
"2009",9,1360,0.530394579123755,77.40478515625
"2010",10,1360,0.708372437638923,77.40478515625
"2011",1,1360,0.711379142300195,77.40478515625
"2012",2,1360,0.964682783163578,77.40478515625
"2013",3,1360,0.722432432432432,77.40478515625
"2014",4,1360,0.508162462506761,77.40478515625
"2015",5,1360,0.714390782054425,77.40478515625
"2016",6,1360,0.937460208629218,77.40478515625
"2017",7,1360,0.312305008966517,77.40478515625
"2018",8,1360,0.708344559014426,77.40478515625
"2019",9,1360,0.529095247370471,77.40478515625
"2020",10,1360,0.707118342756969,77.40478515625
"2021",1,1360,0.70772008805996,77.40478515625
"2022",2,1360,0.964687819856704,77.40478515625
"2023",3,1360,0.723474315820284,77.40478515625
"2024",4,1360,0.507874499398049,77.40478515625
"2025",5,1360,0.714460664250025,77.40478515625
"2026",6,1360,0.937799745522169,77.40478515625
"2027",7,1360,0.308364636272127,77.40478515625
"2028",8,1360,0.70191126615241,77.40478515625
"2029",9,1360,0.531127025639772,77.40478515625
"2030",10,1360,0.710403136870482,77.40478515625
"2031",1,1360,0.707528100966279,77.40478515625
"2032",2,1360,0.966859922370167,77.40478515625
"2033",3,1360,0.720429317062413,77.40478515625
"2034",4,1360,0.514345012818948,77.40478515625
"2035",5,1360,0.707557556333032,77.40478515625
"2036",6,1360,0.939252794665621,77.40478515625
"2037",7,1360,0.312565791084237,77.40478515625
"2038",8,1360,0.710922027433434,77.40478515625
"2039",9,1360,0.524643763419871,77.40478515625
"2040",10,1360,0.708304515364094,77.40478515625
"2041",1,1360,0.711677760375881,77.40478515625
"2042",2,1360,0.96386251563995,77.40478515625
"2043",3,1360,0.72261636961412,77.40478515625
"2044",4,1360,0.507649308620182,77.40478515625
"2045",5,1360,0.71052889324192,77.40478515625
"2046",6,1360,0.934035139020884,77.40478515625
"2047",7,1360,0.313130571064747,77.40478515625
"2048",8,1360,0.706498435151187,77.40478515625
"2049",9,1360,0.529917882093394,77.40478515625
"2050",10,1360,0.706587121585642,77.40478515625
"2051",1,1360,0.705485024035499,77.40478515625
"2052",2,1360,0.963666880584489,77.40478515625
"2053",3,1360,0.720558980278508,77.40478515625
"2054",4,1360,0.510048899755501,77.40478515625
"2055",5,1360,0.712786820945283,77.40478515625
"2056",6,1360,0.9360107421875,77.40478515625
"2057",7,1360,0.312803889789303,77.40478515625
"2058",8,1360,0.709799210571478,77.40478515625
"2059",9,1360,0.527164602809456,77.40478515625
"2060",10,1360,0.711443761177941,77.40478515625
"2061",1,1360,0.70830961162405,77.40478515625
"2062",2,1360,0.961389866979656,77.40478515625
"2063",3,1360,0.726306033852007,77.40478515625
"2064",4,1360,0.511187270501836,77.40478515625
"2065",5,1360,0.707410782454498,77.40478515625
"2066",6,1360,0.937961667770988,77.40478515625
"2067",7,1360,0.316175208961443,77.40478515625
"2068",8,1360,0.703912540319602,77.40478515625
"2069",9,1360,0.530534163927993,77.40478515625
"2070",10,1360,0.712793990887822,77.40478515625
"2071",1,1360,0.706773006134969,77.40478515625
"2072",2,1360,0.965427091477717,77.40478515625
"2073",3,1360,0.71760059244631,77.40478515625
"2074",4,1360,0.507508322031809,77.40478515625
"2075",5,1360,0.710187253049304,77.40478515625
"2076",6,1360,0.936724687423388,77.40478515625
"2077",7,1360,0.31750408745943,77.40478515625
"2078",8,1360,0.706899931392728,77.40478515625
"2079",9,1360,0.524785989354657,77.40478515625
"2080",10,1360,0.709350043002826,77.40478515625
"2081",1,1360,0.707653701380176,77.40478515625
"2082",2,1360,0.964985177625504,77.40478515625
"2083",3,1360,0.717414228609265,77.40478515625
"2084",4,1360,0.508023627861186,77.40478515625
"2085",5,1360,0.707928742618536,77.40478515625
"2086",6,1360,0.937750955150512,77.40478515625
"2087",7,1360,0.308675799086758,77.40478515625
"2088",8,1360,0.713110539845758,77.40478515625
"2089",9,1360,0.519481806247059,77.40478515625
"2090",10,1360,0.712316041656481,77.40478515625
"2091",1,1360,0.709520773041644,77.40478515625
"2092",2,1360,0.965285802089736,77.40478515625
"2093",3,1360,0.720120694730645,77.40478515625
"2094",4,1360,0.508857952445485,77.40478515625
"2095",5,1360,0.710114550329028,77.40478515625
"2096",6,1360,0.937942656181312,77.40478515625
"2097",7,1360,0.317791231325066,77.40478515625
"2098",8,1360,0.708675148597534,77.40478515625
"2099",9,1360,0.525020187437297,77.40478515625
"2100",10,1360,0.710536652427947,77.40478515625
"2101",1,1410,0.719013550649105,80.2505493164062
"2102",2,1410,0.966895164120441,80.2505493164062
"2103",3,1410,0.732593888941444,80.2505493164062
"2104",4,1410,0.521581712338492,80.2505493164062
"2105",5,1410,0.723470105509965,80.2505493164062
"2106",6,1410,0.940299917345613,80.2505493164062
"2107",7,1410,0.330034718121915,80.2505493164062
"2108",8,1410,0.718814561515993,80.2505493164062
"2109",9,1410,0.541872733267392,80.2505493164062
"2110",10,1410,0.724286051451499,80.2505493164062
"2111",1,1410,0.718741839762611,80.2505493164062
"2112",2,1410,0.96596046869452,80.2505493164062
"2113",3,1410,0.733893093661306,80.2505493164062
"2114",4,1410,0.521079258010118,80.2505493164062
"2115",5,1410,0.719404891432897,80.2505493164062
"2116",6,1410,0.939818220650704,80.2505493164062
"2117",7,1410,0.330542547656213,80.2505493164062
"2118",8,1410,0.718150830847891,80.2505493164062
"2119",9,1410,0.542629632247273,80.2505493164062
"2120",10,1410,0.722662702345557,80.2505493164062
"2121",1,1410,0.723179896665101,80.2505493164062
"2122",2,1410,0.965266977708657,80.2505493164062
"2123",3,1410,0.731755797444392,80.2505493164062
"2124",4,1410,0.522708407446935,80.2505493164062
"2125",5,1410,0.725443174871867,80.2505493164062
"2126",6,1410,0.940877937723812,80.2505493164062
"2127",7,1410,0.336451658169232,80.2505493164062
"2128",8,1410,0.719471402996325,80.2505493164062
"2129",9,1410,0.539261434966956,80.2505493164062
"2130",10,1410,0.72074449119304,80.2505493164062
"2131",1,1410,0.72236364493471,80.2505493164062
"2132",2,1410,0.965062514744043,80.2505493164062
"2133",3,1410,0.730032971985673,80.2505493164062
"2134",4,1410,0.527677539564612,80.2505493164062
"2135",5,1410,0.722533513015107,80.2505493164062
"2136",6,1410,0.93993333806113,80.2505493164062
"2137",7,1410,0.330084193051109,80.2505493164062
"2138",8,1410,0.722932490446761,80.2505493164062
"2139",9,1410,0.536238044633369,80.2505493164062
"2140",10,1410,0.720546145544973,80.2505493164062
"2141",1,1410,0.724338083117254,80.2505493164062
"2142",2,1410,0.966241631378486,80.2505493164062
"2143",3,1410,0.732448042418217,80.2505493164062
"2144",4,1410,0.525290725158363,80.2505493164062
"2145",5,1410,0.71773524039944,80.2505493164062
"2146",6,1410,0.94039968928748,80.2505493164062
"2147",7,1410,0.327139572914939,80.2505493164062
"2148",8,1410,0.721542515646323,80.2505493164062
"2149",9,1410,0.539766676920893,80.2505493164062
"2150",10,1410,0.720593413300157,80.2505493164062
"2151",1,1410,0.718202715832879,80.2505493164062
"2152",2,1410,0.966517070419888,80.2505493164062
"2153",3,1410,0.734995274102079,80.2505493164062
"2154",4,1410,0.522342137650289,80.2505493164062
"2155",5,1410,0.720405462879826,80.2505493164062
"2156",6,1410,0.939183987682833,80.2505493164062
"2157",7,1410,0.330170956227691,80.2505493164062
"2158",8,1410,0.719780607801135,80.2505493164062
"2159",9,1410,0.542558734369079,80.2505493164062
"2160",10,1410,0.721914547639809,80.2505493164062
"2161",1,1410,0.717612533724618,80.2505493164062
"2162",2,1410,0.967614983404457,80.2505493164062
"2163",3,1410,0.73437019151102,80.2505493164062
"2164",4,1410,0.519306930693069,80.2505493164062
"2165",5,1410,0.726673701489037,80.2505493164062
"2166",6,1410,0.941399223705387,80.2505493164062
"2167",7,1410,0.32625340760934,80.2505493164062
"2168",8,1410,0.71761603127134,80.2505493164062
"2169",9,1410,0.546371914014832,80.2505493164062
"2170",10,1410,0.71539206195547,80.2505493164062
"2171",1,1410,0.724447058823529,80.2505493164062
"2172",2,1410,0.967102160173569,80.2505493164062
"2173",3,1410,0.734291097503533,80.2505493164062
"2174",4,1410,0.521701060204468,80.2505493164062
"2175",5,1410,0.722448786039454,80.2505493164062
"2176",6,1410,0.940561662861044,80.2505493164062
"2177",7,1410,0.323502106691423,80.2505493164062
"2178",8,1410,0.717805309734513,80.2505493164062
"2179",9,1410,0.542011750548595,80.2505493164062
"2180",10,1410,0.71586602236119,80.2505493164062
"2181",1,1410,0.720423485943014,80.2505493164062
"2182",2,1410,0.966619718309859,80.2505493164062
"2183",3,1410,0.735464978982667,80.2505493164062
"2184",4,1410,0.520381366959237,80.2505493164062
"2185",5,1410,0.71974025974026,80.2505493164062
"2186",6,1410,0.939623902252768,80.2505493164062
"2187",7,1410,0.328172205438066,80.2505493164062
"2188",8,1410,0.713802163467228,80.2505493164062
"2189",9,1410,0.544492328092442,80.2505493164062
"2190",10,1410,0.719565474081946,80.2505493164062
"2191",1,1410,0.718966499003511,80.2505493164062
"2192",2,1410,0.965874596850692,80.2505493164062
"2193",3,1410,0.733130928004895,80.2505493164062
"2194",4,1410,0.525138206752557,80.2505493164062
"2195",5,1410,0.723318953390228,80.2505493164062
"2196",6,1410,0.937733499377335,80.2505493164062
"2197",7,1410,0.327041473774638,80.2505493164062
"2198",8,1410,0.725100161664441,80.2505493164062
"2199",9,1410,0.540150490161172,80.2505493164062
"2200",10,1410,0.722908125784971,80.2505493164062
"2201",1,1410,0.725153893144119,80.2505493164062
"2202",2,1410,0.967641948058047,80.2505493164062
"2203",3,1410,0.731997170478661,80.2505493164062
"2204",4,1410,0.522382018191342,80.2505493164062
"2205",5,1410,0.716587408616651,80.2505493164062
"2206",6,1410,0.940257832124745,80.2505493164062
"2207",7,1410,0.330016270898672,80.2505493164062
"2208",8,1410,0.717819666682494,80.2505493164062
"2209",9,1410,0.544588075499977,80.2505493164062
"2210",10,1410,0.722640714920694,80.2505493164062
"2211",1,1410,0.719343593635135,80.2505493164062
"2212",2,1410,0.966213674409856,80.2505493164062
"2213",3,1410,0.729992662200866,80.2505493164062
"2214",4,1410,0.52906552397994,80.2505493164062
"2215",5,1410,0.724211764705882,80.2505493164062
"2216",6,1410,0.938449884001704,80.2505493164062
"2217",7,1410,0.331210491555807,80.2505493164062
"2218",8,1410,0.718490888788577,80.2505493164062
"2219",9,1410,0.538003403289847,80.2505493164062
"2220",10,1410,0.719972546328071,80.2505493164062
"2221",1,1410,0.719067826746639,80.2505493164062
"2222",2,1410,0.965925157884815,80.2505493164062
"2223",3,1410,0.731050879695673,80.2505493164062
"2224",4,1410,0.526600498612352,80.2505493164062
"2225",5,1410,0.724649629018961,80.2505493164062
"2226",6,1410,0.939469320066335,80.2505493164062
"2227",7,1410,0.325832540437678,80.2505493164062
"2228",8,1410,0.716024821183269,80.2505493164062
"2229",9,1410,0.544373543054934,80.2505493164062
"2230",10,1410,0.72223662197507,80.2505493164062
"2231",1,1410,0.717548905421787,80.2505493164062
"2232",2,1410,0.966651591249911,80.2505493164062
"2233",3,1410,0.730869400511412,80.2505493164062
"2234",4,1410,0.526467598174811,80.2505493164062
"2235",5,1410,0.723078368727683,80.2505493164062
"2236",6,1410,0.937763563136698,80.2505493164062
"2237",7,1410,0.328406641559487,80.2505493164062
"2238",8,1410,0.718447985182723,80.2505493164062
"2239",9,1410,0.540985540065577,80.2505493164062
"2240",10,1410,0.725217922511219,80.2505493164062
"2241",1,1410,0.722566175268089,80.2505493164062
"2242",2,1410,0.966699990478911,80.2505493164062
"2243",3,1410,0.731297096827534,80.2505493164062
"2244",4,1410,0.522442849991657,80.2505493164062
"2245",5,1410,0.719761620977354,80.2505493164062
"2246",6,1410,0.93942185064475,80.2505493164062
"2247",7,1410,0.327901705833234,80.2505493164062
"2248",8,1410,0.722753120502112,80.2505493164062
"2249",9,1410,0.5395647756539,80.2505493164062
"2250",10,1410,0.71724318036134,80.2505493164062
"2251",1,1410,0.722497243272412,80.2505493164062
"2252",2,1410,0.96675155631013,80.2505493164062
"2253",3,1410,0.732425982372817,80.2505493164062
"2254",4,1410,0.524882917829604,80.2505493164062
"2255",5,1410,0.716373710355369,80.2505493164062
"2256",6,1410,0.938560423460466,80.2505493164062
"2257",7,1410,0.329349893174935,80.2505493164062
"2258",8,1410,0.713431057084972,80.2505493164062
"2259",9,1410,0.541571808006071,80.2505493164062
"2260",10,1410,0.717411965974433,80.2505493164062
"2261",1,1410,0.723073286052009,80.2505493164062
"2262",2,1410,0.965647047682182,80.2505493164062
"2263",3,1410,0.729490856095153,80.2505493164062
"2264",4,1410,0.528465638413282,80.2505493164062
"2265",5,1410,0.717000781046602,80.2505493164062
"2266",6,1410,0.941678318363865,80.2505493164062
"2267",7,1410,0.329663304446654,80.2505493164062
"2268",8,1410,0.720399666944213,80.2505493164062
"2269",9,1410,0.542120492131078,80.2505493164062
"2270",10,1410,0.722198691703139,80.2505493164062
"2271",1,1410,0.719101657091306,80.2505493164062
"2272",2,1410,0.967637156811608,80.2505493164062
"2273",3,1410,0.73444710002603,80.2505493164062
"2274",4,1410,0.521246728527242,80.2505493164062
"2275",5,1410,0.719565423664484,80.2505493164062
"2276",6,1410,0.941637382467471,80.2505493164062
"2277",7,1410,0.32777371487886,80.2505493164062
"2278",8,1410,0.720114190555489,80.2505493164062
"2279",9,1410,0.537828015858033,80.2505493164062
"2280",10,1410,0.717080368404769,80.2505493164062
"2281",1,1410,0.7200256160907,80.2505493164062
"2282",2,1410,0.965229980538283,80.2505493164062
"2283",3,1410,0.733230623370467,80.2505493164062
"2284",4,1410,0.525905279430365,80.2505493164062
"2285",5,1410,0.71838115287272,80.2505493164062
"2286",6,1410,0.940454266421117,80.2505493164062
"2287",7,1410,0.330353746671738,80.2505493164062
"2288",8,1410,0.712936665719966,80.2505493164062
"2289",9,1410,0.545880017018863,80.2505493164062
"2290",10,1410,0.719859762932576,80.2505493164062
"2291",1,1410,0.718726450640543,80.2505493164062
"2292",2,1410,0.968696560896827,80.2505493164062
"2293",3,1410,0.728513674197384,80.2505493164062
"2294",4,1410,0.519640423649796,80.2505493164062
"2295",5,1410,0.72513549658619,80.2505493164062
"2296",6,1410,0.941277447965095,80.2505493164062
"2297",7,1410,0.324097417114589,80.2505493164062
"2298",8,1410,0.724743604856772,80.2505493164062
"2299",9,1410,0.535543121561961,80.2505493164062
"2300",10,1410,0.719493994740957,80.2505493164062
"2301",1,1410,0.717546294081057,80.2505493164062
"2302",2,1410,0.967075380668848,80.2505493164062
"2303",3,1410,0.733249501755718,80.2505493164062
"2304",4,1410,0.522712747070659,80.2505493164062
"2305",5,1410,0.722459842220321,80.2505493164062
"2306",6,1410,0.941509926235146,80.2505493164062
"2307",7,1410,0.329833462523195,80.2505493164062
"2308",8,1410,0.719747789603432,80.2505493164062
"2309",9,1410,0.534433883608471,80.2505493164062
"2310",10,1410,0.716901609677112,80.2505493164062
"2311",1,1460,0.728378378378378,83.0963134765625
"2312",2,1460,0.970260984322738,83.0963134765625
"2313",3,1460,0.746087511977004,83.0963134765625
"2314",4,1460,0.532058776333585,83.0963134765625
"2315",5,1460,0.730901189387008,83.0963134765625
"2316",6,1460,0.943113020036097,83.0963134765625
"2317",7,1460,0.344238814114223,83.0963134765625
"2318",8,1460,0.726441903289608,83.0963134765625
"2319",9,1460,0.55434213819307,83.0963134765625
"2320",10,1460,0.73095157082908,83.0963134765625
"2321",1,1460,0.73327105784785,83.0963134765625
"2322",2,1460,0.968183998355526,83.0963134765625
"2323",3,1460,0.738278755815014,83.0963134765625
"2324",4,1460,0.536908285720842,83.0963134765625
"2325",5,1460,0.728722060141049,83.0963134765625
"2326",6,1460,0.944210000907523,83.0963134765625
"2327",7,1460,0.347060164083865,83.0963134765625
"2328",8,1460,0.730074364706419,83.0963134765625
