"","dst","lambda","tr","ol"
"162",2,10,0.290211613498769,0.56915283203125
"163",3,10,0.167592417459966,0.56915283203125
"164",4,10,0.120353574591704,0.56915283203125
"165",5,10,0.175456488671461,0.56915283203125
"166",6,10,0.232259254532796,0.56915283203125
"167",7,10,0.0541684405872668,0.56915283203125
"168",8,10,0.179593345610053,0.56915283203125
"169",9,10,0.166414090884674,0.56915283203125
"170",10,10,0.181189960320079,0.56915283203125
"171",1,10,0.179348090333289,0.56915283203125
"172",2,10,0.280082628481279,0.56915283203125
"173",3,10,0.16947820714947,0.56915283203125
"174",4,10,0.117241632387598,0.56915283203125
"175",5,10,0.183218144217117,0.56915283203125
"176",6,10,0.221063671150831,0.56915283203125
"177",7,10,0.0576152937190561,0.56915283203125
"178",8,10,0.171358318072536,0.56915283203125
"179",9,10,0.167406907123747,0.56915283203125
"180",10,10,0.175285067661008,0.56915283203125
"181",1,10,0.167777602194802,0.56915283203125
"182",2,10,0.275260799903701,0.56915283203125
"183",3,10,0.178442944166262,0.56915283203125
"184",4,10,0.122341918361722,0.56915283203125
"185",5,10,0.18236252661605,0.56915283203125
"186",6,10,0.227876510578494,0.56915283203125
"187",7,10,0.0616623687589803,0.56915283203125
"188",8,10,0.177882132200752,0.56915283203125
"189",9,10,0.182151268799487,0.56915283203125
"190",10,10,0.177996277519208,0.56915283203125
"191",1,10,0.181807182019452,0.56915283203125
"192",2,10,0.275831503042393,0.56915283203125
"193",3,10,0.168867185348496,0.56915283203125
"194",4,10,0.116232448585211,0.56915283203125
"195",5,10,0.176851027544246,0.56915283203125
"196",6,10,0.218765563537144,0.56915283203125
"197",7,10,0.0589412755518015,0.56915283203125
"198",8,10,0.170428821424675,0.56915283203125
"199",9,10,0.173940278224328,0.56915283203125
"200",10,10,0.170787771471813,0.56915283203125
"201",1,10,0.177761315772017,0.56915283203125
"202",2,10,0.283634979907041,0.56915283203125
"203",3,10,0.179154470567145,0.56915283203125
"204",4,10,0.119644825172283,0.56915283203125
"205",5,10,0.173490601145538,0.56915283203125
"206",6,10,0.234902775940423,0.56915283203125
"207",7,10,0.0608227338224532,0.56915283203125
"208",8,10,0.182691116401738,0.56915283203125
"209",9,10,0.177609570942115,0.56915283203125
"210",10,10,0.175502173312777,0.56915283203125
"211",1,1010,4.50193118032483,57.4844360351562
"212",2,1010,0.145167916251726,57.4844360351562
"213",3,1010,1.4344112247338,57.4844360351562
"214",4,1010,2.71726768506427,57.4844360351562
"215",5,1010,4.47374934637087,57.4844360351562
"216",6,1010,0.167704736730291,57.4844360351562
"217",7,1010,0.406487509736891,57.4844360351562
"218",8,1010,1.44904650136947,57.4844360351562
"219",9,1010,2.28912836844949,57.4844360351562
"220",10,1010,4.4843758674354,57.4844360351562
"221",1,1010,4.48839512250488,57.4844360351562
"222",2,1010,0.147930922996217,57.4844360351562
"223",3,1010,1.42542993176825,57.4844360351562
"224",4,1010,2.70558218991043,57.4844360351562
"225",5,1010,4.48591480609474,57.4844360351562
"226",6,1010,0.156753047088065,57.4844360351562
"227",7,1010,0.39475254191666,57.4844360351562
"228",8,1010,1.44888345584212,57.4844360351562
"229",9,1010,2.27333854520495,57.4844360351562
"230",10,1010,4.50053196453887,57.4844360351562
"231",1,1010,4.4753487642113,57.4844360351562
"232",2,1010,0.144940657271012,57.4844360351562
"233",3,1010,1.46087407851815,57.4844360351562
"234",4,1010,2.72301713587662,57.4844360351562
"235",5,1010,4.46883859209252,57.4844360351562
"236",6,1010,0.175359098894768,57.4844360351562
"237",7,1010,0.413875437707688,57.4844360351562
"238",8,1010,1.46400035477332,57.4844360351562
"239",9,1010,2.27807755448612,57.4844360351562
"240",10,1010,4.51559362641778,57.4844360351562
"241",1,1010,4.4869364415231,57.4844360351562
"242",2,1010,0.1448769436692,57.4844360351562
"243",3,1010,1.41199598852624,57.4844360351562
"244",4,1010,2.74107261854141,57.4844360351562
"245",5,1010,4.48323033387284,57.4844360351562
"246",6,1010,0.174140520229107,57.4844360351562
"247",7,1010,0.403125991377515,57.4844360351562
"248",8,1010,1.43830597047625,57.4844360351562
"249",9,1010,2.30567147256279,57.4844360351562
"250",10,1010,4.502045957328,57.4844360351562
"251",1,1010,4.49749318184116,57.4844360351562
"252",2,1010,0.143915399491777,57.4844360351562
"253",3,1010,1.44290130169657,57.4844360351562
"254",4,1010,2.71462252711489,57.4844360351562
"255",5,1010,4.48807367076005,57.4844360351562
"256",6,1010,0.15898270079641,57.4844360351562
"257",7,1010,0.397909048231683,57.4844360351562
"258",8,1010,1.44152292349901,57.4844360351562
"259",9,1010,2.28987706572859,57.4844360351562
"260",10,1010,4.46124615857166,57.4844360351562
"261",1,1010,4.53308521205772,57.4844360351562
"262",2,1010,0.143424267880796,57.4844360351562
"263",3,1010,1.4558361606278,57.4844360351562
"264",4,1010,2.67651523776902,57.4844360351562
"265",5,1010,4.48536969277888,57.4844360351562
"266",6,1010,0.174457348072881,57.4844360351562
"267",7,1010,0.409946818947587,57.4844360351562
"268",8,1010,1.46642169440242,57.4844360351562
"269",9,1010,2.30333244759153,57.4844360351562
"270",10,1010,4.47980430211186,57.4844360351562
"271",1,1010,4.47773971041802,57.4844360351562
"272",2,1010,0.142506779561155,57.4844360351562
"273",3,1010,1.43316766164235,57.4844360351562
"274",4,1010,2.70010801611629,57.4844360351562
"275",5,1010,4.48196181327025,57.4844360351562
"276",6,1010,0.162669723937496,57.4844360351562
"277",7,1010,0.392349881145115,57.4844360351562
"278",8,1010,1.44281018975614,57.4844360351562
"279",9,1010,2.27459191743875,57.4844360351562
"280",10,1010,4.49044899785568,57.4844360351562
"281",1,1010,4.50089053874457,57.4844360351562
"282",2,1010,0.154110900168168,57.4844360351562
"283",3,1010,1.45665723852089,57.4844360351562
"284",4,1010,2.71148199066387,57.4844360351562
"285",5,1010,4.50072116626502,57.4844360351562
"286",6,1010,0.168538841433176,57.4844360351562
"287",7,1010,0.411775015357857,57.4844360351562
"288",8,1010,1.49595801160306,57.4844360351562
"289",9,1010,2.30398172306699,57.4844360351562
"290",10,1010,4.47150593942028,57.4844360351562
"291",1,1010,4.46096460017549,57.4844360351562
"292",2,1010,0.14618671258676,57.4844360351562
"293",3,1010,1.47482511102573,57.4844360351562
"294",4,1010,2.70724538977327,57.4844360351562
"295",5,1010,4.46350772524332,57.4844360351562
"296",6,1010,0.175404167866082,57.4844360351562
"297",7,1010,0.417230947816364,57.4844360351562
"298",8,1010,1.48692123109838,57.4844360351562
"299",9,1010,2.29176716375365,57.4844360351562
"300",10,1010,4.51364289283058,57.4844360351562
"301",1,1010,4.46961072668582,57.4844360351562
"302",2,1010,0.142488380955358,57.4844360351562
"303",3,1010,1.43754148623877,57.4844360351562
"304",4,1010,2.72552417588283,57.4844360351562
"305",5,1010,4.49849918054294,57.4844360351562
"306",6,1010,0.171933017785041,57.4844360351562
"307",7,1010,0.408522878335435,57.4844360351562
"308",8,1010,1.45784203758078,57.4844360351562
"309",9,1010,2.28229237743829,57.4844360351562
"310",10,1010,4.49316419819339,57.4844360351562
"311",1,1010,4.4720342715055,57.4844360351562
"312",2,1010,0.147477196165969,57.4844360351562
"313",3,1010,1.46742640680415,57.4844360351562
"314",4,1010,2.71723350311392,57.4844360351562
"315",5,1010,4.45762265095057,57.4844360351562
"316",6,1010,0.173045749177193,57.4844360351562
"317",7,1010,0.424187991050462,57.4844360351562
"318",8,1010,1.48668699891533,57.4844360351562
"319",9,1010,2.25925478989164,57.4844360351562
"320",10,1010,4.51966542893224,57.4844360351562
"321",1,1010,4.49338365175995,57.4844360351562
"322",2,1010,0.138978887046337,57.4844360351562
"323",3,1010,1.46650463831218,57.4844360351562
"324",4,1010,2.72117434104262,57.4844360351562
"325",5,1010,4.5004055078555,57.4844360351562
"326",6,1010,0.164757651487401,57.4844360351562
"327",7,1010,0.42107129358266,57.4844360351562
"328",8,1010,1.4551157070338,57.4844360351562
"329",9,1010,2.2825495516328,57.4844360351562
"330",10,1010,4.48515584000885,57.4844360351562
"331",1,1010,4.48707777480149,57.4844360351562
"332",2,1010,0.144278440996503,57.4844360351562
"333",3,1010,1.44967405507845,57.4844360351562
"334",4,1010,2.69497098787794,57.4844360351562
"335",5,1010,4.50682888764667,57.4844360351562
"336",6,1010,0.171116038692203,57.4844360351562
"337",7,1010,0.399351968175065,57.4844360351562
"338",8,1010,1.48475933948462,57.4844360351562
"339",9,1010,2.30062597156855,57.4844360351562
"340",10,1010,4.52134467384075,57.4844360351562
"341",1,1010,4.52730082697369,57.4844360351562
"342",2,1010,0.140487148223421,57.4844360351562
"343",3,1010,1.45950099337282,57.4844360351562
"344",4,1010,2.69702070604663,57.4844360351562
"345",5,1010,4.48972860579602,57.4844360351562
"346",6,1010,0.177085604443132,57.4844360351562
"347",7,1010,0.417497974607624,57.4844360351562
"348",8,1010,1.50094894658479,57.4844360351562
"349",9,1010,2.3014056129584,57.4844360351562
